timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;network_loss_MW;storage_SOC_MWh;j1_to_j2_m_dot;j1_to_j2_velocity;j1_to_j2_delta_p_total;j1_to_j2_Q_consumer;j2_to_j3_m_dot;j2_to_j3_velocity;j2_to_j3_delta_p_total;j2_to_j3_Q_consumer;j3_to_j4_m_dot;j3_to_j4_velocity;j3_to_j4_delta_p_total;j3_to_j4_Q_consumer;j3_to_j9_m_dot;j3_to_j9_velocity;j3_to_j9_delta_p_total;j3_to_j9_Q_consumer;j4_to_j5_m_dot;j4_to_j5_velocity;j4_to_j5_delta_p_total;j4_to_j5_Q_consumer;j5_to_j6_m_dot;j5_to_j6_velocity;j5_to_j6_delta_p_total;j5_to_j6_Q_consumer;j5_to_j7_m_dot;j5_to_j7_velocity;j5_to_j7_delta_p_total;j5_to_j7_Q_consumer;j7_to_j8_m_dot;j7_to_j8_velocity;j7_to_j8_delta_p_total;j7_to_j8_Q_consumer;j9_to_j10_m_dot;j9_to_j10_velocity;j9_to_j10_delta_p_total;j9_to_j10_Q_consumer;j10_to_j11_m_dot;j10_to_j11_velocity;j10_to_j11_delta_p_total;j10_to_j11_Q_consumer;j11_to_j12_m_dot;j11_to_j12_velocity;j11_to_j12_delta_p_total;j11_to_j12_Q_consumer;j12_to_j13_m_dot;j12_to_j13_velocity;j12_to_j13_delta_p_total;j12_to_j13_Q_consumer;j13_to_j14_m_dot;j13_to_j14_velocity;j13_to_j14_delta_p_total;j13_to_j14_Q_consumer;j13_to_j15_m_dot;j13_to_j15_velocity;j13_to_j15_delta_p_total;j13_to_j15_Q_consumer;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_2_m_dot_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_3_m_dot_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_4_m_dot_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_5_m_dot_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_7_m_dot_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_9_m_dot_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_10_m_dot_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_11_m_dot_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_12_m_dot_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_13_m_dot_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
204;10.858055264851494;0.00019223799718046507;383.65;0.058589999999999996;228.38460209846488;42.83347374124659;0.06172167565157352;0.003447221246497458;10.758055264851494;41.63901602504975;0.06000050000787063;0.009574547873596377;10.458055264851495;16.135151757577944;0.023250241373982915;0.003215458913423168;4.052504715433276;24.707559123340573;0.03560280820475246;0.008521948772414151;6.205550549418218;9.788348566667132;0.014104699493812068;0.0018005999353802639;2.4584416260041166;6.252251342354666;0.009009295668525878;0.0007188267820632348;1.5703154471457978;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.91125397920934;0.034455357775617194;0.0036654635931507654;6.005550549418218;23.513101407143726;0.03388163256104956;0.004145093345234788;5.905550549418218;23.11494883507811;0.03330790734648193;0.004429242998202385;5.805550549418218;21.920491118881262;0.031586731702779036;0.0036963196673464836;5.505550549418218;7.490292198531578;0.01079327323312776;0.001033398501044147;1.881261788583191;1.1235438297797367;0.0016189909849691638;0.00010764567719209868;0.28218926828747865;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5940630894291594;6.346803190910811;100.0;40.0;0.6881261788583191;2.739792080181235;100.0;40.0;1.5703154471457978;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.342099492547548;13.306655090569947;100.0;40.0;1.881261788583191;100.0;40.0;0.28218926828747865
205;10.781658917990894;0.0001908728544670773;382.37;0.058589999999999996;217.0562384614225;42.52929972125694;0.06128337054662571;0.0034227414401040955;10.681658917990893;41.334842005060096;0.05956219490292282;0.009504605569615342;10.381658917990894;16.10747405729753;0.023210358686676046;0.0032099432226254093;4.045553184230847;24.431062803631338;0.03520438578711152;0.008426581704361799;6.136105733760047;9.76413057892177;0.014069802142418557;0.0017961449543513052;2.452359036201992;6.234952779679406;0.008984368988959083;0.0007168379512467353;1.5659707401442797;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.634757659500107;0.034056935357976256;0.003623078229571942;5.936105733760047;23.23660508743449;0.033483210143408625;0.004096350177119141;5.836105733760046;22.838452515368875;0.03290948492884099;0.004376261293728856;5.736105733760047;21.643994799172027;0.031188309285138098;0.0036496957674097778;5.436105733760046;7.4210979478305426;0.010693566514860583;0.0010238521131249493;1.863882960577119;1.1131646921745815;0.0016040349772290876;0.00010665126178384893;0.27958244408656785;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5931941480288558;6.343343478375759;100.0;40.0;0.6863882960577119;2.7328726551111324;100.0;40.0;1.5659707401442797;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.2926403290963604;13.109732159166906;100.0;40.0;1.863882960577119;100.0;40.0;0.27958244408656785
206;10.079188364218302;0.00017832025745567303;389.32;0.058589999999999996;206.46845034892553;39.73239514340779;0.05725311985471948;0.0031976476514603966;9.9791883642183;38.53793742721095;0.05553194421101659;0.008861480459204775;9.679188364218302;15.832984498799885;0.022814827948224148;0.0031552421630522743;3.9766123867185788;21.908647784279836;0.03156966583365719;0.007556568949545604;5.502575977499723;9.523952215236331;0.013723712746273146;0.0017519633293114655;2.392035838378757;6.063396805618378;0.008737162277426646;0.0006971140114968069;1.5228827416991118;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.112342640148604;0.03042221540452193;0.003236405894098077;5.302575977499723;20.71419006808299;0.029848490189954297;0.0036516769913241963;5.202575977499723;20.316037496017373;0.029274764975386666;0.0038929208743865252;5.102575977499723;19.121579779820525;0.02755358933168377;0.003224356198388527;4.802575977499723;6.734874051586427;0.009704739668730833;0.0009291772023252924;1.691530966796447;1.010231107737964;0.0014557109503096249;9.678929190888465e-05;0.25372964501946704;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5845765483398222;6.309032283563554;100.0;40.0;0.6691530966796447;2.6642502654867206;100.0;40.0;1.5228827416991118;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.8573153656838084;11.376474620496133;100.0;40.0;1.691530966796447;100.0;40.0;0.25372964501946704
207;10.858321940973251;0.0001922427624692952;383.93;0.058589999999999996;195.06158040812932;42.834535519084454;0.061723205639725276;0.0034473066979633805;10.758321940973252;41.64007780288761;0.06000202999602239;0.009574792020641869;10.458321940973253;16.13524763141125;0.023250379525132613;0.0032154780194332323;4.05252879510525;24.70852502734513;0.03560420004175451;0.008522281924888048;6.205793145868002;9.788432456271275;0.014104820376068052;0.0018006153671576235;2.4584626957170936;6.252311263500482;0.009009382012994437;0.000718833671249556;1.570330496940781;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.912219883213897;0.034456749612619256;0.0036656116609169414;6.005793145868002;23.51406731114828;0.033883024398051624;0.00414526362316589;5.905793145868002;23.115914739082665;0.03330929918348399;0.004429428082910106;5.805793145868002;21.921457022885818;0.0315881235397811;0.0036964825418892774;5.505793145868002;7.490531883114844;0.010793618611001999;0.0010334315691384892;1.8813219877631242;1.1235797824672267;0.0016190427916503;0.00010764912178525931;0.2821982981644686;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5940660993881561;6.346815175139975;100.0;40.0;0.6881321987763125;2.7398160486395624;100.0;40.0;1.570330496940781;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3422728599404086;13.307345357303745;100.0;40.0;1.8813219877631242;100.0;40.0;0.2821982981644686
208;10.777796557286106;0.00019080383712357984;373.43;0.058589999999999996;183.7406147161032;42.51392163276838;0.06126121120938479;0.0034215038175454283;10.677796557286106;41.319463916571536;0.0595400355656819;0.009501069505162005;10.377796557286107;16.10606351540167;0.023208326140590353;0.0032096621258263245;4.045198912528283;24.417095257038632;0.035184258995956286;0.014316999006333276;6.132597644757823;9.762896354762892;0.014068023664593579;0.0017959179146289674;2.452049048462248;6.234071190994493;0.008983098647655527;0.0007167365942278345;1.5657493203301769;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.6207901129074;0.03403680856682102;0.0036209370815767044;5.932597644757823;23.222637540841784;0.03346308335225339;0.004093887856924617;5.832597644757822;22.82448496877617;0.03288935813768576;0.004373584858734809;5.732597644757822;21.63002725257932;0.031168182493982868;0.0036473405046150162;5.432597644757823;7.41757159309089;0.010688485149646357;0.0010233655994342256;1.8629972813207079;1.1126357389636334;0.0016032727724469536;0.00010660058327439852;0.27944959219810617;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5931498640660353;6.343167160638777;100.0;40.0;0.6862997281320709;2.732520019637167;100.0;40.0;1.5657493203301769;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.2901507712390083;13.0998199205248;100.0;40.0;1.8629972813207079;100.0;40.0;0.27944959219810617
209;10.083377198366165;0.00017839510863468938;358.93;0.058589999999999996;173.15174886687774;39.74907309430707;0.05727715225242219;0.003198989886438474;9.983377198366163;38.55461537811023;0.055555976608719304;0.008865315416284995;9.683377198366165;15.834728473116936;0.02281734095984193;0.00315558970721218;3.9770504033080494;21.923581760862056;0.03159118521974211;0.007561719866427632;5.506326795058114;9.525478192763751;0.013725911631438706;0.001752244038056005;2.392419102894544;6.064486789566536;0.008738732909687762;0.0006972393279006192;1.5231565020675313;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.127276616730825;0.030443734790606844;0.0032386951904900896;5.306326795058114;20.72912404466521;0.029870009576039212;0.00365430968217501;5.206326795058113;20.330971472599593;0.02929628436147158;0.0038957824948765408;5.106326795058114;19.136513756402746;0.02757510871776869;0.0032268744244197405;4.806326795058114;6.7392339873790625;0.0097110221977753;0.0009297787210635923;1.6926260082701252;1.0108850981068591;0.0014566533296662945;9.685195011079086e-05;0.25389390124051875;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5846313004135062;6.309250280353186;100.0;40.0;0.6692626008270125;2.664686259065984;100.0;40.0;1.5231565020675313;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.8598068855474703;11.386394670916827;100.0;40.0;1.6926260082701252;100.0;40.0;0.25389390124051875
210;10.858560122553634;0.00019224701858704596;359.94;0.058589999999999996;161.7479598787767;42.83548384517293;0.06172457214750838;0.0034473830188767995;10.758560122553632;41.64102612897609;0.06000339650380549;0.009575010080394493;10.458560122553633;16.135333256705096;0.023250502908462346;0.0032154950830852167;4.052550300754052;24.70938772813976;0.03560544316620789;0.008522579481273164;6.206009821799582;9.78850737840339;0.01410492833648157;0.0018006291493380725;2.4584815131597955;6.252364779309135;0.00900945912757552;0.000718839824008685;1.5703439379712822;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.913082584008528;0.034457992737072625;0.003665743908199215;6.006009821799582;23.514930011942912;0.03388426752250499;0.004145415707540505;5.906009821799581;23.116777439877296;0.03331054230793736;0.004429593392012947;5.806009821799582;21.92231972368045;0.03158936666423447;0.0036966280138997784;5.506009821799581;7.490745946349456;0.010793927069326333;0.0010334611023823084;1.8813757518851293;1.1236118919524183;0.0016190890603989497;0.0001076521981648238;0.2822063627827694;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5940687875942565;6.346825878301706;100.0;40.0;0.6881375751885129;2.7398374549630233;100.0;40.0;1.5703439379712822;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3424277071316832;13.307961885378576;100.0;40.0;1.8813757518851293;100.0;40.0;0.2822063627827694
211;10.774018898611622;0.00019073633331753576;361.39;0.058589999999999996;150.4343020316187;42.498880787592064;0.06123953782904898;0.003420293336196884;10.674018898611623;41.30442307139522;0.05951836218534609;0.009497610987023312;10.374018898611624;16.10468285852054;0.023206336657862012;0.0032093869845979364;4.044852146746019;24.403435068743445;0.03516457509834881;0.008417052550136684;6.129166751865603;9.761688279991905;0.014066282867206278;0.0017956956851752695;2.4517456284027666;6.233208280443788;0.008981855220950312;0.0007166373846502908;1.5655325917162617;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.607129924612213;0.03401712466921355;0.003618843049916335;5.929166751865603;23.208977352546597;0.03344339945464592;0.004091479720515193;5.829166751865603;22.81082478048098;0.03286967424007829;0.004370967319159347;5.729166751865603;21.616367064284134;0.031148498596375397;0.00364503706978861;5.429166751865603;7.414119950888066;0.010683511442825498;0.0010228893934620155;1.8621303668650466;1.1121179926332099;0.0016025267164238245;0.00010655097848562665;0.27931955502975697;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5931065183432522;6.342994578528636;100.0;40.0;0.6862130366865047;2.7321748554168845;100.0;40.0;1.5655325917162617;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.2877168299708;13.09012912076286;100.0;40.0;1.8621303668650466;100.0;40.0;0.27931955502975697
212;10.087492193757575;0.00017846864037002219;351.81;0.058589999999999996;139.84443523956546;39.765457054298345;0.05730076101856099;0.003200308461143035;9.987492193757571;38.5709993381015;0.055579585374858104;0.00886908277258374;9.687492193757572;15.836440456374259;0.022819807873358394;0.005365082489374685;3.9774803850229588;21.938253737596018;0.031612327072364464;0.007566780416257451;5.510011808734616;9.526976178113907;0.01372807018076561;0.0017525195975445459;2.3927953368950887;6.065556779102361;0.00874027473063555;0.0006973623455294321;1.523425240639349;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.141948593464786;0.0304648766432292;0.003240944323747787;5.3100118087346155;20.74379602139917;0.02989115142866157;0.0036568961854213625;5.210011808734616;20.345643449333554;0.029317426214093938;0.0038985939114486623;5.110011808734615;19.151185733136707;0.027596250570391043;0.0032293484710032073;4.8100118087346155;6.743513945522357;0.009717189481566442;0.0009303692056818933;1.6937009625573953;1.0115270918283534;0.0014575784222349661;9.691345892519723e-05;0.25405514438360927;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5846850481278698;6.309464278260351;100.0;40.0;0.6693700962557395;2.6651142548803137;100.0;40.0;1.523425240639349;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.8622557017936114;11.396144695785999;100.0;40.0;1.6937009625573953;100.0;40.0;0.25405514438360927
213;10.858771257190279;0.0001922507913940519;338.73;0.058589999999999996;128.4437547358412;42.83632448315925;0.0617257834801555;0.0034474506730937902;10.758771257190277;41.64186676696241;0.06000460783645261;0.009575203378157331;10.458771257190278;16.135409155303247;0.02325061227593242;0.0032155102083736313;4.052569363445963;24.710152467527934;0.035606545131384934;0.008522843249533627;6.206201893744316;9.788573789676771;0.014105024033017883;0.0018006413659171763;2.4584981930152177;6.25241221593298;0.009009527482244315;0.0007188452778386421;1.570355852153727;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.913847323396702;0.03445909470224967;0.003665861138537199;6.006201893744316;23.515694751331086;0.03388536948768204;0.007047435888129617;5.906201893744315;23.11754217926547;0.03331164427311441;0.0044297399299354275;5.806201893744316;21.923084463068623;0.03159046862941152;0.0036967569672715604;5.506201893744315;7.490935692844833;0.010794200488001515;0.0010334872807661022;1.8814234086149084;1.123640353926725;0.001619130073200227;0.00010765492507980235;0.28221351129223626;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5940711704307453;6.346835365626474;100.0;40.0;0.6881423408614908;2.739856429612561;100.0;40.0;1.570355852153727;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.342564973837171;13.308508416297066;100.0;40.0;1.8814234086149084;100.0;40.0;0.28221351129223626
214;10.770323228807817;0.0001906702946041803;341.68;0.058589999999999996;117.13731748793833;42.48416638321316;0.06121833483953738;0.003419109126676291;10.670323228807817;41.28970866701631;0.059497159195834495;0.009494227531250184;10.370323228807816;16.103331163501718;0.02320438890825768;0.0032091176149718057;4.044512655025091;24.390072359383367;0.035145319858441555;0.008412443583137606;6.125810573782727;9.760505546850435;0.01406457858630249;0.0017954781174003179;2.4514485731469553;6.232363471057025;0.008980637877447607;0.0007165402561793302;1.5653204093906823;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.593767215252136;0.03399786942930629;0.003616794620138967;5.9258105737827265;23.19561464318652;0.03342414421473866;0.00408912402627122;5.825810573782726;22.797462071120904;0.03285041900017103;0.004368406781937638;5.725810573782726;21.603004354924057;0.031129243356468137;0.0036427837970335057;5.425810573782726;7.410740713341014;0.010678642068814678;0.001022423176801405;1.861281637562729;1.111611107001152;0.0016017963103222015;0.0001065024142501464;0.27919224563440936;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5930640818781363;6.342825616651283;100.0;40.0;0.686128163756273;2.7318369316621793;100.0;40.0;1.5653204093906823;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.2853366905855874;13.08065253458189;100.0;40.0;1.861281637562729;100.0;40.0;0.27919224563440936
215;10.091535436076008;0.00017854088993918342;332.86;0.058589999999999996;106.54652434979376;39.781555327584044;0.057323958119227934;0.00320160404389305;9.991535436076008;38.5870976113872;0.055602782475525046;0.008872784437583783;9.691535436076009;15.838121381848282;0.02282223003359524;0.003156265855709979;3.9779025662650143;21.952671085407687;0.03163310201279454;0.007571753141360395;5.513632869810994;9.528446987903678;0.013730189570972853;0.0017527901579965342;2.393164745481888;6.066607357523627;0.008741788580783581;0.0006974831314454984;1.5236891039156342;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.156365941276455;0.03048565158365928;0.00324315442379354;5.313632869810994;20.75821336921084;0.029911926369091648;0.0036594378004739785;5.213632869810994;20.360060797145223;0.029338201154524016;0.003901356536505854;5.113632869810994;19.165603080948376;0.027617025510821125;0.0032317795810535357;4.813632869810994;6.747716259207423;0.009723244882158574;0.0009309489780790122;1.6947564156625363;1.0121574388811134;0.001458486732323786;9.697385188323047e-05;0.2542134623493804;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5847378207831269;6.309674393944604;100.0;40.0;0.6694756415662536;2.66553448624882;100.0;40.0;1.5236891039156342;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.864662991799077;11.405729382859839;100.0;40.0;1.6947564156625363;100.0;40.0;0.2542134623493804
